,xg,yg,zg,Bx,By,Bz
560,-0.19999999999999996,0.20000000000000018,1.0,0.04377013712635766,-0.04377013712635761,0.012260436081891972
561,-0.19999999999999996,0.40000000000000013,-1.0,0.0867408154845232,-0.042570948974069496,-0.024957714766923083
562,-0.19999999999999996,0.40000000000000013,-0.8,0.11366439798477072,-0.05665317982628287,-0.027639089130491314
563,-0.19999999999999996,0.40000000000000013,-0.6,0.14192892097797255,-0.07171991001077382,-0.026957115087285363
564,-0.19999999999999996,0.40000000000000013,-0.3999999999999999,0.1673694270095376,-0.08547453666680084,-0.02175679768350531
565,-0.19999999999999996,0.40000000000000013,-0.19999999999999996,0.18520467745912,-0.0952031671061467,-0.012206493796089728
566,-0.19999999999999996,0.40000000000000013,0.0,0.1916309080635841,-0.09872290195732634,-0.0
567,-0.19999999999999996,0.40000000000000013,0.20000000000000018,0.18520467745912,-0.0952031671061467,0.012206493796089745
568,-0.19999999999999996,0.40000000000000013,0.40000000000000013,0.1673694270095376,-0.08547453666680083,0.021756797683505313
569,-0.19999999999999996,0.40000000000000013,0.6000000000000001,0.14192892097797252,-0.07171991001077382,0.026957115087285363
570,-0.19999999999999996,0.40000000000000013,0.8,0.11366439798477072,-0.05665317982628287,0.027639089130491314
571,-0.19999999999999996,0.40000000000000013,1.0,0.0867408154845232,-0.042570948974069496,0.024957714766923083
572,-0.19999999999999996,0.6000000000000001,-1.0,0.12811257630630457,-0.0405723020535893,-0.03852867865823249
573,-0.19999999999999996,0.6000000000000001,-0.8,0.1700490490618999,-0.05620563191102674,-0.04345504148406182
574,-0.19999999999999996,0.6000000000000001,-0.6,0.21478200527142777,-0.07360853381524281,-0.04301944678062618
575,-0.19999999999999996,0.6000000000000001,-0.3999999999999999,0.2555286984193866,-0.08994909457188104,-0.03508145726857002
576,-0.19999999999999996,0.6000000000000001,-0.19999999999999996,0.28430908713014685,-0.10170523804761356,-0.019795639077618946
577,-0.19999999999999996,0.6000000000000001,0.0,0.29471498190921197,-0.10599152177116222,-0.0
578,-0.19999999999999996,0.6000000000000001,0.20000000000000018,0.2843090871301468,-0.10170523804761356,0.019795639077618974
579,-0.19999999999999996,0.6000000000000001,0.40000000000000013,0.2555286984193865,-0.08994909457188101,0.03508145726857003
580,-0.19999999999999996,0.6000000000000001,0.6000000000000001,0.21478200527142774,-0.0736085338152428,0.04301944678062618
581,-0.19999999999999996,0.6000000000000001,0.8,0.1700490490618999,-0.05620563191102674,0.04345504148406182
582,-0.19999999999999996,0.6000000000000001,1.0,0.12811257630630457,-0.0405723020535893,0.03852867865823249
583,-0.19999999999999996,0.8,-1.0,0.1670859608235097,-0.03777419636491702,-0.05341017035895934
584,-0.19999999999999996,0.8,-0.8,0.22589664264072173,-0.05557906482966816,-0.06166668318362215
585,-0.19999999999999996,0.8,-0.6,0.28990143813024577,-0.07625260714149938,-0.062182307453604764
586,-0.19999999999999996,0.8,-0.3999999999999999,0.3490574393153318,-0.0962134756389933,-0.0513416297456092
587,-0.19999999999999996,0.8,-0.19999999999999996,0.3912159819309338,-0.11080813736566715,-0.029167862419329397
588,-0.19999999999999996,0.8,0.0,0.40652139953144295,-0.11616758951053245,-0.0
589,-0.19999999999999996,0.8,0.20000000000000018,0.3912159819309338,-0.11080813736566715,0.02916786241932944
590,-0.19999999999999996,0.8,0.40000000000000013,0.3490574393153317,-0.09621347563899327,0.05134162974560922
591,-0.19999999999999996,0.8,0.6000000000000001,0.2899014381302457,-0.07625260714149937,0.062182307453604764
592,-0.19999999999999996,0.8,0.8,0.22589664264072173,-0.05557906482966816,0.06166668318362215
593,-0.19999999999999996,0.8,1.0,0.1670859608235097,-0.03777419636491702,0.05341017035895934
594,-0.19999999999999996,1.0,-1.0,0.20286151026794652,-0.03417663190805266,-0.07003903247224279
595,-0.19999999999999996,1.0,-0.8,0.28102815955513377,-0.05477347858220712,-0.08307257734450224
596,-0.19999999999999996,1.0,-0.6,0.36804266907621414,-0.07965212998954355,-0.08547920676610037
597,-0.19999999999999996,1.0,-0.3999999999999999,0.44974547285940525,-0.10426767986813763,-0.07151581941194768
598,-0.19999999999999996,1.0,-0.19999999999999996,0.5085261902380679,-0.12251186506030748,-0.04091752317461482
599,-0.19999999999999996,1.0,0.0,0.5299576088558112,-0.129251105175437,-0.0
600,-0.19999999999999996,1.0,0.20000000000000018,0.5085261902380678,-0.12251186506030746,0.04091752317461488
601,-0.19999999999999996,1.0,0.40000000000000013,0.44974547285940514,-0.1042676798681376,0.0715158194119477
602,-0.19999999999999996,1.0,0.6000000000000001,0.368042669076214,-0.07965212998954352,0.08547920676610037
603,-0.19999999999999996,1.0,0.8,0.28102815955513377,-0.05477347858220712,0.08307257734450224
604,-0.19999999999999996,1.0,1.0,0.20286151026794652,-0.03417663190805266,0.07003903247224279
605,0.0,-1.0,-1.0,-0.20486015718842673,0.0,-0.0
606,0.0,-1.0,-0.8,-0.2814757074703899,0.0,-0.0
607,0.0,-1.0,-0.6,-0.3661540452717451,0.0,-0.0
608,0.0,-1.0,-0.3999999999999999,-0.445270914954325,0.0,-0.0
609,0.0,-1.0,-0.19999999999999996,-0.502024119296601,0.0,-0.0
610,0.0,-1.0,0.0,-0.5226889890419754,0.0,-0.0
611,0.0,-1.0,0.20000000000000018,-0.502024119296601,0.0,0.0
612,0.0,-1.0,0.40000000000000013,-0.44527091495432497,0.0,0.0
613,0.0,-1.0,0.6000000000000001,-0.36615404527174505,0.0,0.0
614,0.0,-1.0,0.8,-0.2814757074703899,0.0,0.0
615,0.0,-1.0,1.0,-0.20486015718842673,0.0,0.0
616,0.0,-0.8,-1.0,-0.16868487835989388,0.0,-0.0
617,0.0,-0.8,-0.8,-0.22625468097292664,0.0,-0.0
618,0.0,-0.8,-0.6,-0.28839053908667056,0.0,-0.0
619,0.0,-0.8,-0.3999999999999999,-0.3454777929912676,0.0,-0.0
620,0.0,-0.8,-0.19999999999999996,-0.38601432517776035,0.0,-0.0
621,0.0,-0.8,0.0,-0.40070650368037425,0.0,-0.0
622,0.0,-0.8,0.20000000000000018,-0.38601432517776035,0.0,0.0
623,0.0,-0.8,0.40000000000000013,-0.3454777929912676,0.0,0.0
624,0.0,-0.8,0.6000000000000001,-0.2883905390866705,0.0,0.0
625,0.0,-0.8,0.8,-0.22625468097292664,0.0,0.0
626,0.0,-0.8,1.0,-0.16868487835989388,0.0,0.0
627,0.0,-0.6,-1.0,-0.1293117644585927,0.0,-0.0
628,0.0,-0.6,-0.8,-0.17031757781105358,0.0,-0.0
629,0.0,-0.6,-0.6,-0.21364883098874635,0.0,-0.0
630,0.0,-0.6,-0.3999999999999999,-0.2528439636763384,0.0,-0.0
631,0.0,-0.6,-0.19999999999999996,-0.28040784456526663,0.0,-0.0
632,0.0,-0.6,0.0,-0.29035381002091043,0.0,-0.0
633,0.0,-0.6,0.20000000000000018,-0.28040784456526663,0.0,0.0
634,0.0,-0.6,0.40000000000000013,-0.2528439636763384,0.0,0.0
635,0.0,-0.6,0.6000000000000001,-0.21364883098874632,0.0,0.0
636,0.0,-0.6,0.8,-0.17031757781105358,0.0,0.0
637,0.0,-0.6,1.0,-0.1293117644585927,0.0,0.0
638,0.0,-0.3999999999999999,-1.0,-0.08754027425271523,0.0,-0.0
639,0.0,-0.3999999999999999,-0.8,-0.11384341715087311,0.0,-0.0
640,0.0,-0.3999999999999999,-0.6,-0.14117347145618486,0.0,-0.0
641,0.0,-0.3999999999999999,-0.3999999999999999,-0.16557960384750545,0.0,-0.0
642,0.0,-0.3999999999999999,-0.19999999999999996,-0.18260384908253316,0.0,-0.0
643,0.0,-0.3999999999999999,0.0,-0.18872346013804964,0.0,-0.0
644,0.0,-0.3999999999999999,0.20000000000000018,-0.18260384908253316,0.0,0.0
645,0.0,-0.3999999999999999,0.40000000000000013,-0.16557960384750542,0.0,0.0
646,0.0,-0.3999999999999999,0.6000000000000001,-0.14117347145618486,0.0,0.0
647,0.0,-0.3999999999999999,0.8,-0.11384341715087311,0.0,0.0
648,0.0,-0.3999999999999999,1.0,-0.08754027425271523,0.0,0.0
649,0.0,-0.19999999999999996,-1.0,-0.044169866510453654,0.0,-0.0
650,0.0,-0.19999999999999996,-0.8,-0.057011218158487774,0.0,-0.0
651,0.0,-0.19999999999999996,-0.6,-0.07020901096719864,0.0,-0.0
652,0.0,-0.19999999999999996,-0.3999999999999999,-0.08189489034273668,0.0,-0.0
653,0.0,-0.19999999999999996,-0.19999999999999996,-0.09000151035297321,0.0,-0.0
654,0.0,-0.19999999999999996,0.0,-0.09290800610625764,0.0,-0.0
655,0.0,-0.19999999999999996,0.20000000000000018,-0.09000151035297321,0.0,0.0
656,0.0,-0.19999999999999996,0.40000000000000013,-0.08189489034273667,0.0,0.0
657,0.0,-0.19999999999999996,0.6000000000000001,-0.07020901096719863,0.0,0.0
658,0.0,-0.19999999999999996,0.8,-0.057011218158487774,0.0,0.0
659,0.0,-0.19999999999999996,1.0,-0.044169866510453654,0.0,0.0
660,0.0,0.0,-1.0,0.0,0.0,0.0
661,0.0,0.0,-0.8,0.0,0.0,0.0
662,0.0,0.0,-0.6,0.0,0.0,0.0
663,0.0,0.0,-0.3999999999999999,0.0,0.0,0.0
664,0.0,0.0,-0.19999999999999996,0.0,0.0,0.0
665,0.0,0.0,0.0,0.0,0.0,0.0
666,0.0,0.0,0.20000000000000018,0.0,0.0,-0.0
667,0.0,0.0,0.40000000000000013,0.0,0.0,-0.0
668,0.0,0.0,0.6000000000000001,0.0,0.0,-0.0
669,0.0,0.0,0.8,0.0,0.0,-0.0
670,0.0,0.0,1.0,0.0,0.0,-0.0
671,0.0,0.20000000000000018,-1.0,0.0441698665104537,0.0,0.0
672,0.0,0.20000000000000018,-0.8,0.057011218158487836,0.0,0.0
673,0.0,0.20000000000000018,-0.6,0.07020901096719873,0.0,0.0
674,0.0,0.20000000000000018,-0.3999999999999999,0.08189489034273678,0.0,0.0
675,0.0,0.20000000000000018,-0.19999999999999996,0.09000151035297331,0.0,0.0
676,0.0,0.20000000000000018,0.0,0.09290800610625775,0.0,0.0
677,0.0,0.20000000000000018,0.20000000000000018,0.09000151035297331,0.0,-0.0
678,0.0,0.20000000000000018,0.40000000000000013,0.08189489034273677,0.0,-0.0
679,0.0,0.20000000000000018,0.6000000000000001,0.07020901096719871,0.0,-0.0
680,0.0,0.20000000000000018,0.8,0.057011218158487836,0.0,-0.0
681,0.0,0.20000000000000018,1.0,0.0441698665104537,0.0,-0.0
682,0.0,0.40000000000000013,-1.0,0.08754027425271528,0.0,0.0
683,0.0,0.40000000000000013,-0.8,0.11384341715087318,0.0,0.0
684,0.0,0.40000000000000013,-0.6,0.14117347145618495,0.0,0.0
685,0.0,0.40000000000000013,-0.3999999999999999,0.16557960384750556,0.0,0.0
686,0.0,0.40000000000000013,-0.19999999999999996,0.18260384908253327,0.0,0.0
687,0.0,0.40000000000000013,0.0,0.18872346013804978,0.0,0.0
688,0.0,0.40000000000000013,0.20000000000000018,0.18260384908253327,0.0,-0.0
689,0.0,0.40000000000000013,0.40000000000000013,0.16557960384750553,0.0,-0.0
690,0.0,0.40000000000000013,0.6000000000000001,0.14117347145618492,0.0,-0.0
691,0.0,0.40000000000000013,0.8,0.11384341715087318,0.0,-0.0
692,0.0,0.40000000000000013,1.0,0.08754027425271528,0.0,-0.0
693,0.0,0.6000000000000001,-1.0,0.1293117644585927,0.0,0.0
694,0.0,0.6000000000000001,-0.8,0.1703175778110536,0.0,0.0
695,0.0,0.6000000000000001,-0.6,0.21364883098874637,0.0,0.0
696,0.0,0.6000000000000001,-0.3999999999999999,0.25284396367633843,0.0,0.0
697,0.0,0.6000000000000001,-0.19999999999999996,0.2804078445652667,0.0,0.0
698,0.0,0.6000000000000001,0.0,0.2903538100209105,0.0,0.0
699,0.0,0.6000000000000001,0.20000000000000018,0.2804078445652667,0.0,-0.0
700,0.0,0.6000000000000001,0.40000000000000013,0.25284396367633843,0.0,-0.0
701,0.0,0.6000000000000001,0.6000000000000001,0.21364883098874635,0.0,-0.0
702,0.0,0.6000000000000001,0.8,0.1703175778110536,0.0,-0.0
703,0.0,0.6000000000000001,1.0,0.1293117644585927,0.0,-0.0
704,0.0,0.8,-1.0,0.16868487835989388,0.0,0.0
705,0.0,0.8,-0.8,0.22625468097292664,0.0,0.0
706,0.0,0.8,-0.6,0.28839053908667056,0.0,0.0
707,0.0,0.8,-0.3999999999999999,0.3454777929912676,0.0,0.0
708,0.0,0.8,-0.19999999999999996,0.38601432517776035,0.0,0.0
709,0.0,0.8,0.0,0.40070650368037425,0.0,0.0
710,0.0,0.8,0.20000000000000018,0.38601432517776035,0.0,-0.0
711,0.0,0.8,0.40000000000000013,0.3454777929912676,0.0,-0.0
712,0.0,0.8,0.6000000000000001,0.2883905390866705,0.0,-0.0
713,0.0,0.8,0.8,0.22625468097292664,0.0,-0.0
714,0.0,0.8,1.0,0.16868487835989388,0.0,-0.0
715,0.0,1.0,-1.0,0.20486015718842673,0.0,0.0
716,0.0,1.0,-0.8,0.2814757074703899,0.0,0.0
717,0.0,1.0,-0.6,0.3661540452717451,0.0,0.0
718,0.0,1.0,-0.3999999999999999,0.445270914954325,0.0,0.0
719,0.0,1.0,-0.19999999999999996,0.502024119296601,0.0,0.0
720,0.0,1.0,0.0,0.5226889890419754,0.0,0.0
721,0.0,1.0,0.20000000000000018,0.502024119296601,0.0,-0.0
722,0.0,1.0,0.40000000000000013,0.44527091495432497,0.0,-0.0
723,0.0,1.0,0.6000000000000001,0.36615404527174505,0.0,-0.0
724,0.0,1.0,0.8,0.2814757074703899,0.0,-0.0
725,0.0,1.0,1.0,0.20486015718842673,0.0,-0.0
726,0.20000000000000018,-1.0,-1.0,-0.20286151026794652,0.0341766319080527,-0.07003903247224286
727,0.20000000000000018,-1.0,-0.8,-0.28102815955513377,0.054773478582207186,-0.08307257734450234
728,0.20000000000000018,-1.0,-0.6,-0.36804266907621414,0.07965212998954363,-0.08547920676610046
729,0.20000000000000018,-1.0,-0.3999999999999999,-0.44974547285940525,0.10426767986813774,-0.07151581941194776
730,0.20000000000000018,-1.0,-0.19999999999999996,-0.5085261902380679,0.12251186506030762,-0.04091752317461486
731,0.20000000000000018,-1.0,0.0,-0.5299576088558112,0.12925110517543714,-0.0
732,0.20000000000000018,-1.0,0.20000000000000018,-0.5085261902380678,0.1225118650603076,0.040917523174614924
733,0.20000000000000018,-1.0,0.40000000000000013,-0.44974547285940514,0.10426767986813772,0.07151581941194779
734,0.20000000000000018,-1.0,0.6000000000000001,-0.368042669076214,0.07965212998954362,0.08547920676610046
735,0.20000000000000018,-1.0,0.8,-0.28102815955513377,0.054773478582207186,0.08307257734450234
736,0.20000000000000018,-1.0,1.0,-0.20286151026794652,0.0341766319080527,0.07003903247224286
737,0.20000000000000018,-0.8,-1.0,-0.1670859608235097,0.037774196364917065,-0.0534101703589594
738,0.20000000000000018,-0.8,-0.8,-0.22589664264072173,0.05557906482966822,-0.061666683183622215
739,0.20000000000000018,-0.8,-0.6,-0.28990143813024577,0.07625260714149946,-0.06218230745360483
740,0.20000000000000018,-0.8,-0.3999999999999999,-0.3490574393153318,0.0962134756389934,-0.051341629745609255
741,0.20000000000000018,-0.8,-0.19999999999999996,-0.3912159819309339,0.11080813736566726,-0.029167862419329425
742,0.20000000000000018,-0.8,0.0,-0.40652139953144295,0.11616758951053258,-0.0
743,0.20000000000000018,-0.8,0.20000000000000018,-0.3912159819309339,0.11080813736566726,0.02916786241932947
744,0.20000000000000018,-0.8,0.40000000000000013,-0.3490574393153317,0.09621347563899338,0.05134162974560927
745,0.20000000000000018,-0.8,0.6000000000000001,-0.2899014381302457,0.07625260714149945,0.06218230745360483
746,0.20000000000000018,-0.8,0.8,-0.22589664264072173,0.05557906482966822,0.061666683183622215
747,0.20000000000000018,-0.8,1.0,-0.1670859608235097,0.037774196364917065,0.0534101703589594
748,0.20000000000000018,-0.6,-1.0,-0.12811257630630454,0.04057230205358934,-0.03852867865823253
749,0.20000000000000018,-0.6,-0.8,-0.17004904906189988,0.0562056319110268,-0.04345504148406186
750,0.20000000000000018,-0.6,-0.6,-0.21478200527142774,0.07360853381524289,-0.04301944678062622
751,0.20000000000000018,-0.6,-0.3999999999999999,-0.2555286984193865,0.08994909457188113,-0.035081457268570045
752,0.20000000000000018,-0.6,-0.19999999999999996,-0.2843090871301468,0.10170523804761367,-0.019795639077618964
753,0.20000000000000018,-0.6,0.0,-0.2947149819092119,0.10599152177116233,-0.0
754,0.20000000000000018,-0.6,0.20000000000000018,-0.2843090871301468,0.10170523804761365,0.019795639077618995
755,0.20000000000000018,-0.6,0.40000000000000013,-0.2555286984193865,0.0899490945718811,0.03508145726857006
756,0.20000000000000018,-0.6,0.6000000000000001,-0.21478200527142768,0.07360853381524288,0.04301944678062622
757,0.20000000000000018,-0.6,0.8,-0.17004904906189988,0.0562056319110268,0.04345504148406186
758,0.20000000000000018,-0.6,1.0,-0.12811257630630454,0.04057230205358934,0.03852867865823253
759,0.20000000000000018,-0.3999999999999999,-1.0,-0.08674081548452316,0.042570948974069545,-0.024957714766923097
760,0.20000000000000018,-0.3999999999999999,-0.8,-0.11366439798477065,0.056653179826282936,-0.027639089130491328
761,0.20000000000000018,-0.3999999999999999,-0.6,-0.14192892097797247,0.07171991001077391,-0.026957115087285377
762,0.20000000000000018,-0.3999999999999999,-0.3999999999999999,-0.16736942700953752,0.08547453666680094,-0.02175679768350532
763,0.20000000000000018,-0.3999999999999999,-0.19999999999999996,-0.18520467745911992,0.09520316710614679,-0.012206493796089735
764,0.20000000000000018,-0.3999999999999999,0.0,-0.19163090806358402,0.09872290195732646,-0.0
765,0.20000000000000018,-0.3999999999999999,0.20000000000000018,-0.18520467745911992,0.09520316710614679,0.012206493796089752
766,0.20000000000000018,-0.3999999999999999,0.40000000000000013,-0.1673694270095375,0.08547453666680091,0.021756797683505323
767,0.20000000000000018,-0.3999999999999999,0.6000000000000001,-0.14192892097797244,0.0717199100107739,0.026957115087285377
768,0.20000000000000018,-0.3999999999999999,0.8,-0.11366439798477065,0.056653179826282936,0.027639089130491328
769,0.20000000000000018,-0.3999999999999999,1.0,-0.08674081548452316,0.042570948974069545,0.024957714766923097
770,0.20000000000000018,-0.19999999999999996,-1.0,-0.04377013712635761,0.04377013712635766,-0.012260436081891972
771,0.20000000000000018,-0.19999999999999996,-0.8,-0.056921708575436554,0.056921708575436616,-0.013420263007580693
772,0.20000000000000018,-0.19999999999999996,-0.6,-0.07058673572809243,0.07058673572809251,-0.012961802713703062
773,0.20000000000000018,-0.19999999999999996,-0.3999999999999999,-0.08278980192375272,0.08278980192375282,-0.010389146693090247
774,0.20000000000000018,-0.19999999999999996,-0.19999999999999996,-0.09130192454126658,0.09130192454126668,-0.0058060672213479944
775,0.20000000000000018,-0.19999999999999996,0.0,-0.09436173006902483,0.09436173006902493,-0.0
776,0.20000000000000018,-0.19999999999999996,0.20000000000000018,-0.09130192454126658,0.09130192454126668,0.005806067221348004
777,0.20000000000000018,-0.19999999999999996,0.40000000000000013,-0.08278980192375272,0.08278980192375279,0.010389146693090249
778,0.20000000000000018,-0.19999999999999996,0.6000000000000001,-0.07058673572809243,0.0705867357280925,0.012961802713703062
779,0.20000000000000018,-0.19999999999999996,0.8,-0.056921708575436554,0.056921708575436616,0.013420263007580693
780,0.20000000000000018,-0.19999999999999996,1.0,-0.04377013712635761,0.04377013712635766,0.012260436081891972
781,0.20000000000000018,0.0,-1.0,0.0,0.0441698665104537,0.0
782,0.20000000000000018,0.0,-0.8,0.0,0.057011218158487836,0.0
783,0.20000000000000018,0.0,-0.6,0.0,0.07020901096719873,0.0
784,0.20000000000000018,0.0,-0.3999999999999999,0.0,0.08189489034273678,0.0
785,0.20000000000000018,0.0,-0.19999999999999996,0.0,0.09000151035297331,0.0
786,0.20000000000000018,0.0,0.0,0.0,0.09290800610625775,0.0
787,0.20000000000000018,0.0,0.20000000000000018,0.0,0.09000151035297331,-0.0
788,0.20000000000000018,0.0,0.40000000000000013,0.0,0.08189489034273677,-0.0
789,0.20000000000000018,0.0,0.6000000000000001,0.0,0.07020901096719871,-0.0
790,0.20000000000000018,0.0,0.8,0.0,0.057011218158487836,-0.0
791,0.20000000000000018,0.0,1.0,0.0,0.0441698665104537,-0.0
792,0.20000000000000018,0.20000000000000018,-1.0,0.04377013712635766,0.04377013712635766,0.012260436081891984
793,0.20000000000000018,0.20000000000000018,-0.8,0.056921708575436616,0.056921708575436616,0.013420263007580707
794,0.20000000000000018,0.20000000000000018,-0.6,0.07058673572809251,0.07058673572809251,0.012961802713703076
795,0.20000000000000018,0.20000000000000018,-0.3999999999999999,0.08278980192375282,0.08278980192375282,0.010389146693090257
796,0.20000000000000018,0.20000000000000018,-0.19999999999999996,0.09130192454126668,0.09130192454126668,0.005806067221348001
797,0.20000000000000018,0.20000000000000018,0.0,0.09436173006902493,0.09436173006902493,0.0
798,0.20000000000000018,0.20000000000000018,0.20000000000000018,0.09130192454126668,0.09130192454126668,-0.00580606722134801
799,0.20000000000000018,0.20000000000000018,0.40000000000000013,0.0827898019237528,0.0827898019237528,-0.010389146693090259
800,0.20000000000000018,0.20000000000000018,0.6000000000000001,0.0705867357280925,0.0705867357280925,-0.012961802713703076
801,0.20000000000000018,0.20000000000000018,0.8,0.056921708575436616,0.056921708575436616,-0.013420263007580707
802,0.20000000000000018,0.20000000000000018,1.0,0.04377013712635766,0.04377013712635766,-0.012260436081891984
803,0.20000000000000018,0.40000000000000013,-1.0,0.0867408154845232,0.042570948974069545,0.024957714766923107
804,0.20000000000000018,0.40000000000000013,-0.8,0.11366439798477072,0.056653179826282936,0.027639089130491346
805,0.20000000000000018,0.40000000000000013,-0.6,0.14192892097797255,0.07171991001077391,0.02695711508728539
806,0.20000000000000018,0.40000000000000013,-0.3999999999999999,0.1673694270095376,0.08547453666680094,0.02175679768350533
807,0.20000000000000018,0.40000000000000013,-0.19999999999999996,0.18520467745912,0.09520316710614679,0.012206493796089742
808,0.20000000000000018,0.40000000000000013,0.0,0.1916309080635841,0.09872290195732646,0.0
809,0.20000000000000018,0.40000000000000013,0.20000000000000018,0.18520467745912,0.09520316710614679,-0.012206493796089759
810,0.20000000000000018,0.40000000000000013,0.40000000000000013,0.1673694270095376,0.08547453666680092,-0.021756797683505337
811,0.20000000000000018,0.40000000000000013,0.6000000000000001,0.14192892097797252,0.0717199100107739,-0.02695711508728539
812,0.20000000000000018,0.40000000000000013,0.8,0.11366439798477072,0.056653179826282936,-0.027639089130491346
813,0.20000000000000018,0.40000000000000013,1.0,0.0867408154845232,0.042570948974069545,-0.024957714766923107
814,0.20000000000000018,0.6000000000000001,-1.0,0.12811257630630457,0.04057230205358934,0.03852867865823253
815,0.20000000000000018,0.6000000000000001,-0.8,0.1700490490618999,0.0562056319110268,0.04345504148406187
816,0.20000000000000018,0.6000000000000001,-0.6,0.21478200527142777,0.07360853381524289,0.043019446780626226
817,0.20000000000000018,0.6000000000000001,-0.3999999999999999,0.2555286984193866,0.08994909457188113,0.03508145726857006
818,0.20000000000000018,0.6000000000000001,-0.19999999999999996,0.28430908713014685,0.10170523804761367,0.01979563907761897
819,0.20000000000000018,0.6000000000000001,0.0,0.29471498190921197,0.10599152177116233,0.0
820,0.20000000000000018,0.6000000000000001,0.20000000000000018,0.28430908713014685,0.10170523804761367,-0.019795639077619
821,0.20000000000000018,0.6000000000000001,0.40000000000000013,0.2555286984193865,0.0899490945718811,-0.035081457268570065
822,0.20000000000000018,0.6000000000000001,0.6000000000000001,0.21478200527142774,0.07360853381524288,-0.043019446780626226
823,0.20000000000000018,0.6000000000000001,0.8,0.1700490490618999,0.0562056319110268,-0.04345504148406187
824,0.20000000000000018,0.6000000000000001,1.0,0.12811257630630457,0.04057230205358934,-0.03852867865823253
825,0.20000000000000018,0.8,-1.0,0.1670859608235097,0.037774196364917065,0.0534101703589594
826,0.20000000000000018,0.8,-0.8,0.22589664264072173,0.05557906482966822,0.061666683183622215
827,0.20000000000000018,0.8,-0.6,0.28990143813024577,0.07625260714149946,0.06218230745360483
828,0.20000000000000018,0.8,-0.3999999999999999,0.3490574393153318,0.0962134756389934,0.051341629745609255
829,0.20000000000000018,0.8,-0.19999999999999996,0.3912159819309339,0.11080813736566726,0.029167862419329425
830,0.20000000000000018,0.8,0.0,0.40652139953144295,0.11616758951053258,0.0
831,0.20000000000000018,0.8,0.20000000000000018,0.3912159819309339,0.11080813736566726,-0.02916786241932947
832,0.20000000000000018,0.8,0.40000000000000013,0.3490574393153317,0.09621347563899338,-0.05134162974560927
833,0.20000000000000018,0.8,0.6000000000000001,0.2899014381302457,0.07625260714149945,-0.06218230745360483
834,0.20000000000000018,0.8,0.8,0.22589664264072173,0.05557906482966822,-0.061666683183622215
835,0.20000000000000018,0.8,1.0,0.1670859608235097,0.037774196364917065,-0.0534101703589594
836,0.20000000000000018,1.0,-1.0,0.20286151026794652,0.0341766319080527,0.07003903247224286
837,0.20000000000000018,1.0,-0.8,0.28102815955513377,0.054773478582207186,0.08307257734450234
838,0.20000000000000018,1.0,-0.6,0.36804266907621414,0.07965212998954363,0.08547920676610046
839,0.20000000000000018,1.0,-0.3999999999999999,0.44974547285940525,0.10426767986813774,0.07151581941194776
840,0.20000000000000018,1.0,-0.19999999999999996,0.5085261902380679,0.12251186506030762,0.04091752317461486
841,0.20000000000000018,1.0,0.0,0.5299576088558112,0.12925110517543714,0.0
842,0.20000000000000018,1.0,0.20000000000000018,0.5085261902380678,0.1225118650603076,-0.040917523174614924
843,0.20000000000000018,1.0,0.40000000000000013,0.44974547285940514,0.10426767986813772,-0.07151581941194779
844,0.20000000000000018,1.0,0.6000000000000001,0.368042669076214,0.07965212998954362,-0.08547920676610046
845,0.20000000000000018,1.0,0.8,0.28102815955513377,0.054773478582207186,-0.08307257734450234
846,0.20000000000000018,1.0,1.0,0.20286151026794652,0.0341766319080527,-0.07003903247224286
847,0.40000000000000013,-1.0,-1.0,-0.1968655695065059,0.06755380504791328,-0.1422622779601814
848,0.40000000000000013,-1.0,-0.8,-0.27968551580936535,0.10936793799831185,-0.1701379702656543
849,0.40000000000000013,-1.0,-0.6,-0.37370854048962104,0.16005970950087478,-0.17612596183159712
850,0.40000000000000013,-1.0,-0.3999999999999999,-0.4631691465746458,0.21032518289830746,-0.14792416031051958
851,0.40000000000000013,-1.0,-0.19999999999999996,-0.5280324030624685,0.24762455849720183,-0.0848068431161984
852,0.40000000000000013,-1.0,0.0,-0.5517634682973188,0.2614096582764085,-0.0
853,0.40000000000000013,-1.0,0.20000000000000018,-0.5280324030624685,0.24762455849720183,0.08480684311619853
854,0.40000000000000013,-1.0,0.40000000000000013,-0.46316914657464575,0.21032518289830743,0.14792416031051964
855,0.40000000000000013,-1.0,0.6000000000000001,-0.373708540489621,0.16005970950087475,0.17612596183159712
856,0.40000000000000013,-1.0,0.8,-0.27968551580936535,0.10936793799831185,0.1701379702656543
857,0.40000000000000013,-1.0,1.0,-0.1968655695065059,0.06755380504791328,0.1422622779601814
858,0.40000000000000013,-0.8,-1.0,-0.16228920821435722,0.07474893396164199,-0.10856771113047532
859,0.40000000000000013,-0.8,-0.8,-0.22482252764410704,0.11097911049323392,-0.12652761882856414
860,0.40000000000000013,-0.8,-0.6,-0.29443413526097134,0.15326066380478642,-0.12849865354672663
861,0.40000000000000013,-0.8,-0.3999999999999999,-0.3597963782875242,0.19421677444001878,-0.10659727668051776
862,0.40000000000000013,-0.8,-0.19999999999999996,-0.40682095219045433,0.22421710310792117,-0.060713162252233804
863,0.40000000000000013,-0.8,0.0,-0.423966087084649,0.23524262694659936,-0.0
864,0.40000000000000013,-0.8,0.20000000000000018,-0.40682095219045433,0.22421710310792115,0.060713162252233895
